
401
1364;87
1368;81
1372;88
1376;84
1380;89
1384;87
1388;83
1392;81
1396;70
1400;72
1404;83
1408;87
1412;81
1416;78
1420;79
1424;83
1428;87
1432;74
1436;88
1440;70
1444;84
1448;70
1452;85
1456;77
1460;70
1464;80
1468;85
1472;76
1476;77
1480;88
1484;70
1488;76
1492;85
1496;87
1500;83
1504;84
1508;83
1512;70
1516;84
1520;88
1524;87
1528;75
1532;79
1536;85
1540;73
1544;72
1548;87
1552;73
1556;89
1560;77
1564;77
1568;79
1572;85
1576;73
1580;83
1584;73
1588;78
1592;75
1596;88
1600;89
1604;76
1608;80
1612;74
1616;82
1620;83
1624;73
1628;87
1632;70
1636;80
1640;81
1644;70
1648;73
1652;70
1656;70
1660;83
1664;88
1668;73
1672;86
1676;80
1680;84
1684;70
1688;89
1692;82
1696;84
1700;79
1704;72
1708;79
1712;81
1716;80
1720;89
1724;73
1728;80
1732;70
1736;73
1740;80
1744;81
1748;79
1752;88
1756;76
1760;89
1764;80
1768;71
1772;86
1776;74
1780;74
1784;88
1788;86
1792;81
1796;74
1800;70
1804;88
1808;81
1812;70
1816;73
1820;81
1824;71
1828;75
1832;70
1836;88
1840;84
1844;79
1848;83
1852;70
1856;75
1860;82
1864;73
1868;78
1872;87
1876;78
1880;80
1884;74
1888;85
1892;87
1896;81
1900;80
1904;76
1908;80
1912;83
1916;83
1920;75
1924;70
1928;72
1932;73
1936;82
1940;77
1944;71
1948;80
1952;70
1956;89
1960;77
1964;81
1968;77
1972;84
1976;75
1980;71
1984;87
1988;78
1992;72
1996;85
2000;84
2004;75
2008;83
2012;70
2016;81
2020;89
2024;84
2028;75
2032;79
2036;83
2040;79
2044;76
2048;86
2052;74
2056;70
2060;88
2064;82
2068;70
2072;86
2076;70
2080;77
2084;82
2088;89
2092;88
2096;71
2100;81
2104;86
2108;81
2112;81
2116;78
2120;81
2124;71
2128;75
2132;70
2136;70
2140;88
2144;83
2148;77
2152;80
2156;81
2160;73
2164;84
2168;83
2172;77
2176;77
2180;85
2184;81
2188;72
2192;86
2196;76
2200;85
2204;74
2208;71
2212;87
2216;71
2220;73
2224;74
2228;78
2232;86
2236;71
2240;85
2244;80
2248;86
2252;75
2256;83
2260;71
2264;70
2268;81
2272;79
2276;75
2280;77
2284;86
2288;78
2292;75
2296;74
2300;77
2304;79
2308;86
2312;76
2316;86
2320;76
2324;77
2328;70
2332;74
2336;81
2340;80
2344;88
2348;81
2352;74
2356;88
2360;88
2364;84
2368;75
2372;77
2376;79
2380;88
2384;84
2388;75
2392;88
2396;78
2400;79
2404;84
2408;77
2412;70
2416;84
2420;70
2424;86
2428;85
2432;73
2436;78
2440;75
2444;81
2448;82
2452;74
2456;86
2460;87
2464;85
2468;75
2472;80
2476;85
2480;82
2484;80
2488;77
2492;87
2496;89
2500;77
2504;85
2508;83
2512;89
2516;79
2520;74
2524;89
2528;71
2532;75
2536;79
2540;88
2544;83
2548;70
2552;79
2556;80
2560;87
2564;76
2568;88
2572;73
2576;88
2580;86
2584;71
2588;89
2592;86
2596;77
2600;78
2604;89
2608;77
2612;85
2616;85
2620;82
2624;74
2628;79
2632;74
2636;84
2640;77
2644;89
2648;85
2652;75
2656;86
2660;71
2664;75
2668;89
2672;81
2676;73
2680;88
2684;88
2688;89
2692;74
2696;73
2700;89
2704;75
2708;81
2712;77
2716;74
2720;75
2724;71
2728;84
2732;76
2736;80
2740;73
2744;82
2748;82
2752;71
2756;84
2760;87
2764;87
2768;70
2772;79
2776;75
2780;77
2784;72
2788;89
2792;87
2796;86
2800;78
2804;72
2808;79
2812;89
2816;78
2820;73
2824;87
2828;71
2832;82
2836;76
2840;71
2844;87
2848;86
2852;85
2856;80
2860;84
2864;85
2868;71
2872;82
2876;83
2880;77
2884;82
2888;74
2892;81
2896;88
2900;82
2904;86
2908;80
2912;73
2916;89
2920;84
2924;89
2928;76
2932;85
2936;71
2940;73
2944;82
2948;76
2952;89
2956;80
2960;80
2964;73
2968;79
2972;75
2976;73
2980;81
2984;81
2988;82
2992;86
2996;89
3000;81
3004;89
3008;80
3012;86
3016;81
3020;87
3024;83
3028;78
3032;87
3036;80
3040;73
3044;86
3048;79
3052;81
3056;84
3060;81
3064;74
3068;76
3072;81
3076;80
3080;72
3084;74
3088;80
3092;74
3096;83
3100;71
3104;77
3108;89
3112;74
3116;87
3120;80
3124;71
3128;71
3132;75
3136;72
3140;82
3144;82
3148;84
3152;89
3156;77
3160;87
3164;72
3168;80
3172;89
3176;80
3180;87
3184;71
3188;86
3192;70
3196;89
3200;82
3204;89
3208;86
3212;80
3216;82
3220;78
3224;84
3228;74
3232;88
3236;80
3240;71
3244;85
3248;71
3252;81
3256;71
3260;75
3264;71
3268;87
3272;80
3276;78
3280;75
3284;83
3288;87
3292;79
3296;86
3300;73
3304;71
3308;85
3312;88
3316;70
3320;79
3324;72
3328;84
3332;73
3336;73
3340;79
3344;80
3348;85
3352;85
3356;74
3360;84
3364;73
3368;88
3372;82
3376;82
3380;86
3384;84
3388;70
3392;70
3396;80
3400;78
3404;71
3408;77
3412;86
3416;77
3420;71
3424;84
3428;78
3432;81
3436;78
3440;85
3444;83
3448;81
3452;79
3456;83
3460;89
3464;81
3468;70
3472;74
3476;89
3480;80
3484;80
3488;70
3492;83
3496;72
3500;88
3504;72
3508;74
3512;78
3516;83
3520;85
3524;70
3528;70
3532;86
3536;77
3540;80
3544;77
3548;73
3552;83
3556;82
3560;71
3564;74
3568;70
3572;70
3576;88
3580;87
3584;73
3588;88
3592;84
3596;75
3600;72
3604;79
3608;80
3612;79
3616;88
3620;80
3624;85
3628;73
3632;85
3636;75
3640;84
3644;85
3648;71
3652;81
3656;76
3660;81
3664;89
3668;73
3672;84
3676;87
3680;89
3684;88
3688;70
3692;87
3696;75
3700;88
3704;74
3708;72
3712;85
3716;70
3720;77
3724;70
3728;77
3732;76
3736;78
3740;72
3744;73
3748;79
3752;80
3756;73
3760;88
3764;83
3768;71
3772;80
3776;70
3780;88
3784;70
3788;84
3792;77
3796;86
3800;81
3804;76
3808;81
3812;74
3816;89
3820;86
3824;74
3828;82
3832;78
3836;84
3840;84
3844;89
3848;78
3852;81
3856;80
3860;73
3864;77
3868;74
3872;73
3876;84
3880;78
3884;71
3888;82
3892;78
3896;73
3900;89
3904;89
3908;89
3912;86
3916;71
3920;77
3924;83
3928;89
3932;78
3936;74
3940;70
3944;76
3948;73
3952;84
3956;86
3960;79
3964;77
3968;84
3972;89
3976;74
3980;81
3984;79
3988;76
3992;77
3996;80
4000;79
4004;77
4008;83
4012;71
4016;85
4020;86
4024;84
4028;85
4032;81
4036;82
4040;78
4044;88
4048;80
4052;77
4056;87
4060;79
4064;76
4068;80
4072;81
4076;82
4080;73
4084;82
4088;71
4092;81
4096;80
4100;71
4104;83
4108;78
4112;80
4116;70
4120;89
4124;84
4128;82
4132;84
4136;80
4140;82
4144;89
4148;87
4152;89
4156;82
4160;82
4164;73
4168;71
4172;83
4176;72
4180;71
4184;86
4188;88
4192;81
4196;70
4200;86
4204;70
4208;74
4212;89
4216;79
4220;74
4224;85
4228;80
4232;86
4236;89
4240;70
4244;88
4248;78
4252;82
4256;78
4260;70
4264;72
4268;70
4272;79
4276;75
4280;73
4284;85
4288;89
4292;88
4296;89
4300;71
4304;72
4308;78
4312;84
4316;70
4320;71
4324;80
4328;78
4332;81
4336;74
4340;79
4344;85
4348;79
4352;80
4356;82
4360;73
4364;75
4368;89
4372;80
4376;81
4380;73
4384;76
4388;79
4392;80
4396;84
4400;80
4404;82
4408;74
4412;74
4416;71
4420;89
4424;70
4428;72
4432;71
4436;75
4440;84
4444;79
4448;80
4452;72
4456;70
4460;83
4464;78
4468;72
4472;71
4476;76
4480;78
4484;73
4488;72
4492;89
4496;87
4500;83
4504;74
4508;88
4512;86
4516;81
4520;71
4524;85
4528;86
4532;79
4536;78
4540;70
4544;72
4548;82
4552;86
4556;77
4560;76
4564;81
4568;82
4572;81
4576;73
4580;86
4584;75
4588;77
4592;83
4596;76
4600;83
4604;82
4608;75
4612;70
4616;83
4620;87
4624;83
4628;85
4632;89
4636;81
4640;88
4644;84
4648;70
4652;88
4656;79
4660;85
4664;88
4668;82
4672;83
4676;72
4680;86
4684;86
4688;76
4692;83
4696;74
4700;74
4704;82
4708;89
4712;72
4716;78
4720;89
4724;72
4728;75
4732;86
4736;77
4740;82
4744;78
4748;70
4752;80
4756;88
4760;82
4764;75
4768;78
4772;70
4776;73
4780;82
4784;73
4788;73
4792;82
4796;71
4800;79
4804;71
4808;76
4812;83
4816;79
4820;81
4824;87
4828;89
4832;76
4836;86
4840;86
4844;84
4848;84
4852;84
4856;85
4860;87
4864;76
4868;87
4872;87
4876;70
4880;82
4884;81
4888;81
4892;84
4896;73
4900;87
4904;74
4908;74
4912;83
4916;80
4920;77
4924;89
4928;79
4932;79
4936;74
4940;74
4944;81
4948;82
4952;89
4956;84
4960;77
4964;73
4968;70
4972;89
4976;80
4980;83
4984;81
4988;71
4992;75
4996;83
5000;79
5004;86
5008;83
5012;71
5016;88
5020;81
5024;73
5028;70
5032;78
5036;77
5040;76
5044;82
5048;89
5052;71
5056;74
5060;81
5064;82
5068;75
5072;80
5076;84
5080;72
5084;86
5088;87
5092;76
5096;83
5100;74
5104;81
5108;89
5112;85
5116;79
5120;78
5124;78
5128;88
5132;87
5136;73
5140;88
5144;78
5148;79
5152;76
5156;78
5160;76
5164;89
5168;85
5172;79
5176;86
5180;78
5184;86
5188;89
5192;74
5196;87
5200;86
5204;88
5208;81
5212;73
5216;88
5220;70
5224;78
5228;71
5232;81
5236;88
5240;87
5244;76
5248;71
5252;88
5256;78
5260;73
5264;85
5268;76
5272;78
5276;78
5280;89
5284;89
5288;73
5292;87
5296;82
5300;83
5304;88
5308;83
5312;85
5316;81
5320;85
5324;74
5328;72
5332;82
5336;89
5340;81
5344;85
5348;78
5352;78
5356;80
5360;84
5364;80
5368;88
5372;75
5376;75
5380;89
5384;85
5388;77
5392;77
5396;73
5400;87
5404;76
5408;84
5412;73
5416;85
5420;74
5424;85
5428;86
5432;89
5436;74
5440;83
5444;76
5448;83
5452;74
5456;77
5460;84
5464;80
5468;77
5472;75
5476;80
5480;72
5484;75
5488;84
5492;82
5496;71
5500;75
5504;81
5508;76
5512;70
5516;70
5520;82
5524;73
5528;80
5532;75
5536;70
5540;75
5544;77
5548;74
5552;78
5556;70
5560;76
5564;70
5568;85
5572;89
5576;72
5580;78
5584;73
5588;87
5592;86
5596;72
5600;79
5604;88
5608;75
5612;79
5616;72
5620;85
5624;75
5628;89
5632;81
5636;71
5640;84
5644;84
5648;72
5652;76
5656;73
5660;76
5664;89
5668;71
5672;80
5676;74
5680;85
5684;88
5688;72
5692;81
5696;86
5700;70
5704;78
5708;74
5712;77
5716;78
5720;81
5724;87
5728;70
5732;84
5736;86
5740;89
5744;75
5748;83
5752;72
5756;89
5760;84
5764;71
5768;76
5772;86
5776;80
5780;72
5784;83
5788;83
5792;85
5796;78
5800;81
5804;88
5808;71
5812;81
5816;83
5820;70
5824;87
5828;82
5832;73
5836;85
5840;78
5844;83
5848;85
5852;86
5856;81
5860;77
5864;79
5868;82
5872;84
5876;78
5880;73
5884;89
5888;76
5892;84
5896;77
5900;87
5904;73
5908;71
5912;77
5916;84
5920;79
5924;86
5928;89
5932;88
5936;80
5940;73
5944;76
5948;86
5952;75
5956;74
5960;72
5964;73
5968;71
5972;82
5976;81
5980;72
5984;85
5988;86
5992;84
5996;78
6000;70
6004;81
6008;80
6012;85
6016;84
6020;82
6024;86
6028;87
6032;79
6036;75
6040;89
6044;71
6048;80
6052;78
6056;79
6060;89
6064;77
6068;89
6072;76
6076;89
6080;70
6084;85
6088;87
6092;72
6096;72
6100;70
6104;71
6108;75
6112;80
6116;75
6120;86
6124;84
6128;75
6132;72
6136;83
6140;70
6144;86
6148;84
6152;87
6156;71
6160;71
6164;88
6168;75
6172;82
6176;70
6180;81
6184;71
6188;72
6192;74
6196;85
6200;85
6204;82
6208;73
6212;72
6216;83
6220;71
6224;71
6228;89
6232;88
6236;70
6240;79
6244;85
6248;72
6252;74
6256;82
6260;83
6264;85
6268;78
6272;74
6276;85
6280;81
6284;71
6288;80
6292;74
6296;81
6300;86
6304;71
6308;74
6312;75
6316;72
6320;83
6324;73
6328;86
6332;88
6336;84
6340;78
6344;73
6348;89
6352;72
6356;73
6360;80
6364;89
6368;82
6372;87
6376;82
6380;72
6384;87
6388;89
6392;83
6396;80
6400;89
6404;80
6408;81
6412;85
6416;88
6420;72
6424;75
6428;80
6432;72
6436;78
6440;73
6444;89
6448;79
6452;83
6456;80
6460;81
6464;75
6468;72
6472;87
6476;83
6480;89
6484;86
6488;74
6492;79
6496;72
6500;73
6504;85
6508;79
6512;87
6516;72
6520;74
6524;82
6528;84
6532;76
6536;77
6540;85
6544;89
6548;82
6552;76
6556;72
6560;79
6564;76
6568;79
6572;89
6576;88
6580;80
6584;73
6588;76
6592;73
6596;77
6600;75
6604;88
6608;77
6612;87
6616;81
6620;86
6624;71
6628;73
6632;84
6636;73
6640;82
6644;72
6648;81
6652;81
6656;81
6660;72
6664;83
6668;83
6672;80
6676;70
6680;74
6684;85
6688;77
6692;80
6696;71
6700;88
6704;76
6708;83
6712;70
6716;89
6720;86
6724;72
6728;88
6732;84
6736;76
6740;76
6744;82
6748;85
6752;71
6756;87
6760;71
6764;88
6768;84
6772;70
6776;87
6780;77
6784;81
6788;72
6792;82
6796;87
6800;74
6804;87
6808;75
6812;77
6816;73
6820;88
6824;89
6828;73
6832;87
6836;71
6840;75
6844;87
6848;75
6852;87
6856;82
6860;74
6864;74
6868;89
6872;89
6876;86
6880;70
6884;81
6888;76
6892;72
6896;83
6900;85
6904;79
6908;71
6912;79
6916;81
6920;86
6924;73
6928;86
6932;74
6936;80
6940;88
6944;81
6948;89
6952;85
6956;75
6960;71
6964;77
6968;87
6972;78
6976;70
6980;74
6984;84
6988;85
6992;73
6996;79
7000;76
7004;75
7008;73
7012;87
7016;82
7020;71
7024;88
7028;74
7032;72
7036;81
7040;70
7044;76
7048;80
7052;73
7056;77
7060;78
7064;74
7068;87
7072;79
7076;75
7080;83
7084;73
7088;86
7092;70
7096;78
7100;89
7104;87
7108;84
7112;75
7116;79
7120;77
7124;75
7128;77
7132;84
7136;85
7140;78
7144;87
7148;79
7152;85
7156;79
7160;76
7164;76
7168;88
7172;75
7176;72
7180;88
7184;83
7188;89
7192;73
7196;73
7200;73
7204;89
7208;71
7212;84
7216;84
7220;85
7224;72
7228;86
7232;89
7236;85
7240;80
7244;83
7248;80
7252;82
7256;78
7260;73
7264;71
7268;77
7272;78
7276;76
7280;88
7284;76
7288;77
7292;84
7296;80
7300;80
7304;88
7308;87
7312;76
7316;74
7320;86
7324;73
7328;87
7332;88
7336;84
7340;86
7344;78
7348;82
7352;83
7356;70
7360;74
7364;74
7368;83
7372;83
7376;72
7380;89
7384;87
7388;79
7392;77
7396;81
7400;83
7404;83
7408;89
7412;70
7416;84
7420;87
7424;74
7428;81
7432;88
7436;70
7440;78
7444;88
7448;71
7452;87
7456;82
7460;83
7464;70
7468;86
7472;70
7476;84
7480;78
7484;80
7488;73
7492;79
7496;84
7500;75
7504;81
7508;81
7512;80
7516;87
7520;80
7524;84
7528;75
7532;71
7536;84
7540;82
7544;84
7548;80
7552;76
7556;77
7560;71
7564;75
7568;79
7572;81
7576;75
7580;70
7584;80
7588;85
7592;79
7596;84
7600;73
7604;84
7608;84
7612;84
7616;84
7620;73
7624;85
7628;87
7632;87
7636;77
7640;72
7644;84
7648;82
7652;89
7656;89
7660;73
7664;87
7668;80
7672;80
7676;76
7680;86
7684;82
7688;85
7692;88
7696;86
7700;71
7704;74
7708;77
7712;88
7716;70
7720;82
7724;77
7728;85
7732;71
7736;76
7740;84
7744;80
7748;85
7752;88
7756;89
7760;82
7764;73
7768;82
7772;76
7776;78
7780;83
7784;76
7788;76
7792;76
7796;83
7800;71
7804;86
7808;82
7812;71
7816;79
7820;87
7824;74
7828;72
7832;70
7836;82
7840;85
7844;70
7848;82
7852;81
7856;82
7860;83
7864;87
7868;87
7872;76
7876;75
7880;71
7884;89
7888;79
7892;77
7896;89
7900;80
7904;86
7908;75
7912;71
7916;77
7920;89
7924;87
7928;83
7932;75
7936;79
7940;72
7944;78
7948;83
7952;89
7956;78
7960;77
7964;74
7968;81
7972;87
7976;76
7980;70
7984;82
7988;71
7992;80
7996;88
8000;87
8004;79
8008;84
8012;77
8016;82
8020;89
8024;87
8028;80
8032;81
8036;74
8040;74
8044;70
8048;85
8052;89
8056;87
8060;85
8064;85
8068;74
8072;70
8076;88
8080;87
8084;73
8088;87
8092;84
8096;78
8100;77
8104;85
8108;83
8112;72
8116;87
8120;86
8124;72
8128;72
8132;72
8136;78
8140;70
8144;75
8148;80
8152;76
8156;71
8160;89
8164;70
8168;72
8172;87
8176;85
8180;82
8184;84
8188;85
8192;80
8196;81
8200;73
8204;81
8208;77
8212;81
8216;80
8220;79
8224;77
8228;84
8232;78
8236;73
8240;78
8244;81
8248;82
8252;89
8256;86
8260;75
8264;72
8268;73
8272;79
8276;89
8280;84
8284;76
8288;77
8292;82
8296;70
8300;76
8304;71
8308;75
8312;74
8316;86
8320;84
8324;87
8328;85
8332;85
8336;76
8340;74
8344;81
8348;81
8352;70
8356;86
8360;89
8364;87
8368;87
8372;79
8376;73
8380;72
8384;75
8388;89
8392;89
8396;70
8400;82
8404;78
8408;83
8412;86
8416;86
8420;83
8424;87
8428;83
8432;73
8436;78
8440;84
8444;76
8448;73
8452;80
8456;71
8460;76
8464;75
8468;79
8472;75
8476;88
8480;75
8484;89
8488;71
8492;84
8496;70
8500;86
8504;82
8508;83
8512;83
8516;85
8520;71
8524;85
8528;72
8532;78
8536;75
8540;82
8544;80
8548;81
8552;70
8556;73
8560;77
8564;89
8568;80
8572;71
8576;89
8580;72
8584;89
8588;86
8592;79
8596;71
8600;86
8604;80
8608;71
8612;70
8616;72
8620;81
8624;75
8628;80
8632;84
8636;87
8640;83
8644;85
8648;78
8652;71
8656;76
8660;83
8664;88
8668;76
8672;80
8676;82
8680;76
8684;89
8688;80
8692;82
8696;81
8700;82
8704;71
8708;77
8712;89
8716;78
8720;87
8724;86
8728;72
8732;88
8736;73
8740;78
8744;84
8748;79
8752;86
8756;73
8760;72
8764;73
8768;76
8772;89
8776;85
8780;84
8784;72
8788;81
8792;87
8796;81
8800;89
8804;84
8808;77
8812;86
8816;86
8820;86
8824;77
8828;83
8832;74
8836;87
8840;70
8844;87
8848;70
8852;86
8856;83
8860;83
8864;85
8868;80
8872;72
8876;76
8880;76
8884;78
8888;77
8892;83
8896;87
8900;86
8904;85
8908;74
8912;76
8916;78
8920;83
8924;71
8928;87
8932;81
8936;86
8940;84
8944;84
8948;79
8952;85
8956;89
8960;88
8964;84
8968;70
8972;77
8976;73
8980;72
8984;85
8988;71
8992;81
8996;70
9000;82
9004;79
9008;80
9012;73
9016;75
9020;88
9024;84
9028;88
9032;74
9036;71
9040;70
9044;80
9048;88
9052;85
9056;88
9060;84
9064;77
9068;72
9072;78
9076;70
9080;72
9084;75
9088;84
9092;70
9096;76
9100;73
9104;70
9108;80
9112;85
9116;72
9120;72
9124;80
9128;88
9132;72
9136;85
9140;85
9144;87
9148;84
9152;77
9156;84
9160;70
9164;80
9168;86
9172;76
9176;71
9180;73
9184;82
9188;85
9192;88
9196;85
9200;70
9204;85
9208;76
9212;87
9216;75
9220;87
9224;85
9228;73
9232;85
9236;86
9240;73
9244;72
9248;77
9252;81
9256;89
9260;75
9264;81
9268;87
9272;76
9276;80
9280;85
9284;86
9288;71
9292;81
9296;75
9300;76
9304;89
9308;80
9312;74
9316;87
9320;72
9324;83
9328;83
9332;70
9336;73
9340;73
9344;84
9348;72
9352;87
9356;73
9360;71
9364;87
9368;79
9372;77
9376;76
9380;81
9384;84
9388;72
9392;80
9396;80
9400;84
9404;76
9408;89
9412;87
9416;73
9420;89
9424;83
9428;82
9432;89
9436;74
9440;78
9444;73
9448;79
9452;75
9456;75
9460;77
9464;70
9468;77
9472;87
9476;89
9480;78
9484;73
9488;70
9492;89
9496;77
9500;71
9504;78
9508;75
9512;70
9516;74
9520;82
9524;86
9528;80
9532;89
9536;79
9540;78
9544;79
9548;82
9552;82
9556;88
9560;77
9564;71
9568;72
9572;86
9576;79
9580;75
9584;78
9588;75
9592;78
9596;83
9600;77
9604;75
9608;84
9612;84
9616;85
9620;80
9624;73
9628;89
9632;88
9636;89
9640;89
9644;75
9648;73
9652;78
9656;74
9660;87
9664;87
9668;81
9672;72
9676;88
9680;87
9684;74
9688;72
9692;86
9696;85
9700;83
9704;80
9708;82
9712;80
9716;80
9720;83
9724;83
9728;78
9732;78
9736;83
9740;72
9744;81
9748;70
9752;75
9756;85
9760;71
9764;74
9768;84
9772;77
9776;78
9780;78
9784;75
9788;78
9792;88
9796;84
9800;73
9804;71
9808;82
9812;74
9816;85
9820;79
9824;86
9828;74
9832;88
9836;77
9840;85
9844;77
9848;73
9852;86
9856;73
9860;86
9864;87
9868;76
9872;72
9876;87
9880;72
9884;86
9888;73
9892;71
9896;71
9900;84
9904;78
9908;74
9912;85
9916;77
9920;73
9924;87
9928;75
9932;83
9936;86
9940;88
9944;81
9948;77
9952;80
9956;70
9960;82
9964;76
9968;79
9972;77
9976;84
9980;87
9984;75
9988;88
9992;76
9996;75
10000;87
10004;75
10008;77
10012;89
10016;81
10020;71
10024;89
10028;71
10032;75
10036;75
10040;84
10044;83
10048;74
10052;73
10056;79
10060;71
10064;82
10068;70
10072;83
10076;79
10080;82
10084;70
10088;89
10092;84
10096;70
10100;86
10104;79
10108;74
10112;88
10116;78
10120;76
10124;76
10128;72
10132;84
10136;88
10140;71
10144;77
10148;85
10152;77
10156;71
10160;79
10164;88
10168;85
10172;75
10176;71
10180;71
10184;82
10188;82
10192;89
10196;84
10200;73
10204;84
10208;81
10212;86
10216;74
10220;73
10224;84
10228;83
10232;81
10236;74
10240;78
10244;89
10248;75
10252;82
10256;82
10260;82
10264;85
10268;79
10272;83
10276;73
10280;70
10284;79
10288;75
10292;74
10296;79
10300;81
10304;79
10308;73
10312;78
10316;75
10320;77
10324;70
10328;70
10332;79
10336;73
10340;83
10344;76
10348;75
10352;70
10356;75
10360;72
10364;84
10368;81
10372;73
10376;83
10380;73
10384;88
10388;73
10392;71
10396;81
10400;87
10404;79
10408;87
10412;79
10416;82
10420;79
10424;70
10428;81
10432;75
10436;81
10440;83
10444;86
10448;80
10452;74
10456;73
10460;78
10464;72
10468;70
10472;86
10476;75
10480;87
10484;82
10488;82
10492;70
10496;86
10500;70
10504;71
10508;88
10512;85
10516;89
10520;73
10524;73
10528;71
10532;88
10536;72
10540;77
10544;82
10548;81
10552;71
10556;85
10560;87
10564;79
10568;77
10572;81
10576;76
10580;70
10584;86
10588;82
10592;71
10596;89
10600;81
10604;74
10608;80
10612;83
10616;80
10620;78
10624;75
10628;70
10632;87
10636;75
10640;87
10644;89
10648;89
10652;72
10656;73
10660;77
10664;89
10668;79
10672;87
10676;79
10680;89
10684;88
10688;88
10692;75
10696;85
10700;87
10704;85
10708;79
10712;74
10716;85
10720;76
10724;82
10728;86
10732;70
10736;88
10740;89
10744;81
10748;74
10752;75
10756;70
10760;87
10764;88
10768;84
10772;85
10776;78
10780;71
10784;78
10788;75
10792;82
10796;85
10800;81
10804;80
10808;70
10812;72
10816;80
10820;72
10824;80
10828;71
10832;70
10836;85
10840;70
10844;74
10848;76
10852;75
10856;78
10860;87
10864;74
10868;79
10872;83
10876;74
10880;86
10884;74
10888;71
10892;71
10896;75
10900;88
10904;73
10908;77
10912;72
10916;83
10920;85
10924;81
10928;73
10932;88
10936;87
10940;70
10944;86
10948;79
10952;71
10956;89
10960;80
10964;84
10968;85
10972;78
10976;81
10980;77
10984;71
10988;83
10992;70
10996;78
11000;85
11004;86
11008;74
11012;83
11016;74
11020;77
11024;85
11028;89
11032;83
11036;76
11040;75
11044;81
11048;88
11052;79
11056;80
11060;79
11064;77
11068;82
11072;84
11076;74
11080;80
11084;83
11088;81
11092;78
11096;74
11100;88
11104;78
11108;77
11112;72
11116;88
11120;86
11124;85
11128;87
11132;82
11136;87
11140;79
11144;80
11148;70
11152;81
11156;77
11160;71
11164;89
11168;70
11172;74
11176;87
11180;86
11184;75
11188;81
11192;74
11196;85
11200;85
11204;89
11208;89
11212;79
11216;89
11220;82
11224;84
11228;80
11232;76
11236;72
11240;72
11244;71
11248;70
11252;84
11256;77
11260;83
11264;87
11268;71
11272;75
11276;78
11280;84
11284;82
11288;78
11292;75
11296;88
11300;72
11304;80
11308;89
11312;80
11316;87
11320;82
11324;86
11328;78
11332;78
11336;80
11340;83
11344;89
11348;87
11352;82
11356;84
